table_schema,table_name,columns
public,wholesale_products,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""name"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""category"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""price"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""quantity"",""data_type"":""integer"",""is_nullable"":""NO"",""default"":null},{""column_name"":""delivery_time"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""commission_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""image_urls"",""data_type"":""ARRAY"",""is_nullable"":""NO"",""default"":""'{}'::text[]""},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""created_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_value"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null}]"
public,withdrawal_audit_log,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""uuid_generate_v4()""},{""column_name"":""withdrawal_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""status_change"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""changed_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,withdrawal_requests,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_savings_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""requested_amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""withdrawal_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""mobile_money_number"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""mobile_money_network"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""reason"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""admin_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""processed_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""processed_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,withdrawals,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""status"",""data_type"":""text"",""is_nullable"":""YES"",""default"":""'requested'::text""},{""column_name"":""momo_number"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""requested_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""paid_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""},{""column_name"":""commission_items"",""data_type"":""jsonb"",""is_nullable"":""YES"",""default"":null},{""column_name"":""processing_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""rejected_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""source_type"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'mixed'::character varying""},{""column_name"":""total_commission_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""wallet_transaction_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""payout_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_source_type"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_source_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""is_locked"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""locked_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""locked_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_sources"",""data_type"":""jsonb"",""is_nullable"":""YES"",""default"":""'[]'::jsonb""},{""column_name"":""admin_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null}]"
public,worker_requests,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""worker_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""client_name"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""client_phone"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""client_email"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""client_location"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""service_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""message"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""budget_range"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""start_date"",""data_type"":""date"",""is_nullable"":""YES"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""}]"
public,youtube_video_comments,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""video_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""author_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""author_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""content"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""}]"
public,youtube_video_likes,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""video_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""user_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""}]"
public,youtube_video_saves,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""video_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""user_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""}]"
public,youtube_video_shares,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""video_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""shared_by"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""share_url"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""}]"
public,youtube_videos,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""channel_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""author_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""author_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""title"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""youtube_url"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""youtube_video_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""thumbnail_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""duration"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""view_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""like_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""comment_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""save_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""is_archived"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""}]"
realtime,messages,"[{""column_name"":""topic"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""extension"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""payload"",""data_type"":""jsonb"",""is_nullable"":""YES"",""default"":null},{""column_name"":""event"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""private"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""NO"",""default"":""now()""},{""column_name"":""inserted_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""NO"",""default"":""now()""},{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""}]"
realtime,messages_2025_11_14,"[{""column_name"":""topic"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""extension"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""payload"",""data_type"":""jsonb"",""is_nullable"":""YES"",""default"":null},{""column_name"":""event"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""private"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""NO"",""default"":""now()""},{""column_name"":""inserted_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""NO"",""default"":""now()""},{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""}]"
realtime,messages_2025_11_15,"[{""column_name"":""topic"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""extension"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""payload"",""data_type"":""jsonb"",""is_nullable"":""YES"",""default"":null},{""column_name"":""event"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""private"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""NO"",""default"":""now()""},{""column_name"":""inserted_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""NO"",""default"":""now()""},{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""}]"
